id,lat,lon,traffic_signals,stop
122618984,33.8780663,-117.8842733,True,False
122624368,33.8814294,-117.8975009,False,False
122624380,33.8774671,-117.8974502,False,False
122624382,33.8797928,-117.8974742,False,False
122627428,33.8757432,-117.9049081,False,False
122627430,33.8765542,-117.904924,False,False
122628042,33.8732501,-117.9070307,False,False
122628051,33.8757409,-117.907071,False,False
122628052,33.8765448,-117.907075,False,False
122628053,33.8773509,-117.9070817,False,False
122628054,33.8776977,-117.9070817,False,False
122628055,33.8785089,-117.9070955,False,False
122628057,33.8793203,-117.9071052,False,False
122628059,33.880434,-117.9071099,False,False
122628060,33.8813621,-117.9071367,False,False
122628070,33.8882285,-117.9085572,False,False
122628073,33.8884154,-117.9086472,False,False
122628274,33.8911758,-117.9218764,False,False
122628277,33.8908895,-117.9211594,False,False
122632517,33.88306,-117.9248772,True,False
122632520,33.8827724,-117.9260675,False,False
122635023,33.9030388,-117.8785479,False,False
122635034,33.9030359,-117.8792632,False,False
122635043,33.8930917,-117.8771766,False,False
122635045,33.8958519,-117.8772083,False,False
122635047,33.8963583,-117.8772294,True,False
122635049,33.8969283,-117.8772649,False,False
122635052,33.8992123,-117.8772347,False,False
122635054,33.899611,-117.8772289,False,False
122635996,33.8812726,-117.9178601,False,False
122635999,33.8812474,-117.9172499,False,False
122636602,33.881401,-117.9015628,False,False
122652093,33.8999115,-117.9069258,False,False
122652619,33.8738429,-117.8790284,True,False
122655577,33.9031078,-117.9108298,False,False
122655587,33.9031641,-117.90645,False,False
122655589,33.9031862,-117.9050677,False,False
122655597,33.9032003,-117.9041411,False,False
122655601,33.9032215,-117.9028168,False,False
122661590,33.8822532,-117.9052484,False,False
122661592,33.883123,-117.9036645,False,False
122662313,33.8984994,-117.8790884,False,False
122662322,33.8972647,-117.8790705,False,False
122673292,33.8766996,-117.9109776,False,False
122673295,33.8776698,-117.9110902,False,False
122673307,33.8740614,-117.9108459,False,False
122673314,33.8792909,-117.9110815,False,False
122673316,33.8813344,-117.9111066,False,False
122673320,33.8829031,-117.9109351,False,False
122678620,33.8871905,-117.9193131,False,False
122678830,33.8750707,-117.89836,False,False
122678833,33.8758409,-117.8983738,False,False
122678836,33.8774546,-117.898385,False,False
122678838,33.879662,-117.898414,False,False
122678842,33.8814152,-117.8984396,False,False
122678848,33.8846346,-117.8985192,False,False
122678851,33.8854955,-117.8985158,False,False
122678854,33.8864476,-117.8985064,False,False
122678867,33.8912737,-117.9012409,False,False
122678870,33.8921866,-117.9012914,False,False
122679674,33.8793474,-117.9065252,False,False
122680825,33.9022697,-117.9107941,False,False
122683037,33.8750231,-117.9009095,False,False
122683039,33.8758142,-117.9009219,False,False
122683041,33.8766204,-117.9009538,False,False
122683043,33.8773023,-117.9012289,False,False
122683050,33.8719356,-117.8998282,False,False
122683053,33.8726792,-117.899844,False,False
122683054,33.8741519,-117.8998753,False,False
122683058,33.8750421,-117.8998942,False,False
122683065,33.8838862,-117.9022663,False,False
122683075,33.8831753,-117.9193087,False,False
122683077,33.8833006,-117.9187869,False,False
122683079,33.8834312,-117.9180265,False,False
122683081,33.8833004,-117.9170567,False,False
122683090,33.8840659,-117.9152309,False,False
122683093,33.8840737,-117.9120977,False,False
122683106,33.8835376,-117.8928785,False,False
122683655,33.8812097,-117.9246072,True,False
122686316,33.8841482,-117.8926519,False,False
122690615,33.8722673,-117.8832888,False,False
122690617,33.8715719,-117.8828117,False,False
122690619,33.8708535,-117.8823647,False,False
122701719,33.8900142,-117.9150025,False,False
122716983,33.8984,-117.9091009,False,False
122720994,33.8719207,-117.904344,False,False
122720995,33.8725369,-117.9043569,False,False
122723257,33.8992027,-117.8781027,False,False
122723833,33.901103,-117.898414,False,False
122723842,33.9006981,-117.913692,False,False
122723847,33.9007139,-117.912722,False,False
122723848,33.9007448,-117.9108263,False,False
122723857,33.9010931,-117.8930467,False,False
122725039,33.9008745,-117.9061069,False,False
122725041,33.9008899,-117.9050274,False,False
122725042,33.9008926,-117.9045285,False,False
122727851,33.8854754,-117.9009466,False,False
122727887,33.8848574,-117.9150802,False,False
122727892,33.8848856,-117.9127892,False,False
122728059,33.8865421,-117.8929074,False,False
122736776,33.8930658,-117.8789862,False,False
122736784,33.8946182,-117.8799076,False,False
122736870,33.8994039,-117.9092922,True,False
122736876,33.8994851,-117.9052511,True,False
122736896,33.8965562,-117.8902599,False,False
122736902,33.8937722,-117.8872768,False,False
122741786,33.8951565,-117.891774,True,False
122741788,33.8951792,-117.8911369,False,False
122741792,33.8951495,-117.8908541,False,False
122741794,33.895022,-117.8905981,False,False
122741797,33.8948127,-117.8904534,False,False
122741799,33.8943568,-117.8900868,False,False
122741801,33.893837,-117.8895594,False,False
122742751,33.9012042,-117.9027552,False,False
122750984,33.8740092,-117.9165534,False,False
122754606,33.8884156,-117.910701,False,False
122754609,33.888714,-117.9110999,False,False
122757252,33.8740103,-117.9155482,False,False
122757256,33.8740335,-117.9132676,False,False
122757260,33.874054,-117.9119325,False,False
122757262,33.874057,-117.9115569,False,False
122757263,33.8740662,-117.9100392,False,False
122757270,33.8741098,-117.9025235,False,False
122757273,33.8741185,-117.9016791,False,False
122757289,33.8742153,-117.8842028,True,False
122763463,33.876984,-117.8903213,False,False
122763465,33.8777111,-117.8903334,False,False
122763488,33.8717941,-117.8911287,False,False
122763493,33.8723966,-117.8912604,False,False
122763503,33.8825882,-117.8903657,False,False
122763700,33.8979575,-117.9074379,False,False
122766345,33.8860251,-117.9203655,False,False
122766347,33.8861113,-117.9201484,False,False
122766358,33.8882432,-117.9172504,False,False
122766361,33.8885315,-117.9171412,False,False
122768430,33.8973542,-117.9074433,False,False
122771363,33.8839893,-117.915313,False,False
122771804,33.8723849,-117.8924842,False,False
122771815,33.8713207,-117.8919208,False,False
122771818,33.8723856,-117.891936,False,False
122775090,33.8890107,-117.876913,True,False
122779246,33.8988859,-117.9074379,False,False
122779254,33.8978889,-117.9095129,False,False
122779256,33.8974066,-117.909981,False,False
122779835,33.8822621,-117.9031509,False,False
122779837,33.882271,-117.9006725,False,False
122779843,33.8820799,-117.912693,False,False
122786081,33.9013848,-117.9054965,False,False
122786083,33.9013913,-117.9046502,False,False
122786093,33.9018346,-117.9001829,False,False
122786097,33.9018111,-117.8984045,False,False
122786101,33.9018227,-117.8949338,False,False
122786103,33.9018351,-117.8940339,False,False
122786113,33.9012746,-117.9136622,False,False
122786118,33.9014734,-117.9127193,False,False
122786138,33.9019204,-117.8930723,False,False
122793214,33.8999145,-117.9065935,False,False
122806226,33.8749445,-117.9221248,False,False
122811929,33.8911108,-117.9015025,False,False
122815068,33.8895567,-117.9207908,False,False
122820941,33.9025566,-117.898432,False,False
122823348,33.8970539,-117.8782394,False,False
122831302,33.8766606,-117.9142582,False,False
122831572,33.8940607,-117.8870808,False,False
122836693,33.8792983,-117.9101068,False,False
122836695,33.8793113,-117.9091283,False,False
122836698,33.8793206,-117.9081579,False,False
122836702,33.879355,-117.9055327,False,False
122836707,33.8793624,-117.9045782,False,False
122836710,33.8793707,-117.9035101,False,False
122836717,33.8793834,-117.9025428,False,False
122836726,33.8791498,-117.8965231,False,False
122836745,33.8792306,-117.9133841,False,False
122842695,33.8891801,-117.9214725,False,False
122842800,33.8944991,-117.8878546,False,False
122843871,33.8967797,-117.9074481,False,False
122851694,33.9011403,-117.8802251,False,False
122858769,33.8999192,-117.9055395,False,False
122861409,33.8874514,-117.9176154,False,False
122861413,33.8879353,-117.9185817,False,False
122862939,33.8766668,-117.913739,False,False
122862941,33.8766767,-117.912907,False,False
122862943,33.8766873,-117.9120181,False,False
122862949,33.8766578,-117.910073,False,False
122862963,33.8769548,-117.8920812,False,False
122862969,33.8766788,-117.9021965,False,False
122878978,33.8785241,-117.9133783,False,False
122881645,33.8757026,-117.8841631,False,False
122882543,33.8780632,-117.886004,False,False
122884798,33.8724525,-117.913008,False,False
122884804,33.8724744,-117.9097486,False,False
122884808,33.8724826,-117.9086574,False,False
122884815,33.872678,-117.9026023,False,False
122884817,33.8726838,-117.9017047,False,False
122884820,33.8726702,-117.9007586,False,False
122884834,33.872372,-117.8934842,False,False
122890640,33.9025434,-117.9002051,False,False
122890663,33.9025985,-117.8930847,False,False
122891918,33.8925788,-117.9167085,True,False
122891920,33.8922406,-117.9162596,False,False
122891922,33.8915888,-117.9156991,False,False
122891923,33.8912455,-117.9156371,False,False
122891925,33.8904811,-117.915122,False,False
122893131,33.8778194,-117.9006617,False,False
122893139,33.8777639,-117.8939412,False,False
122893142,33.8776988,-117.8930286,False,False
122893143,33.8777009,-117.8920997,False,False
122893153,33.8777728,-117.8895942,True,False
122893173,33.8776674,-117.9121069,False,False
122893176,33.8776747,-117.9100603,False,False
122894625,33.8732418,-117.9086677,False,False
122896778,33.8845753,-117.9179243,False,False
122899253,33.8952801,-117.8886324,False,False
122899255,33.8949282,-117.8882385,False,False
122900438,33.8794083,-117.8764047,False,False
122907649,33.8877371,-117.9187228,False,False
122907651,33.887873,-117.918962,False,False
122909293,33.8750667,-117.8929948,False,False
122909316,33.8825664,-117.8922175,False,False
122912557,33.8958018,-117.9118609,False,False
122913868,33.8831276,-117.9024752,False,False
122913882,33.8829151,-117.9098542,False,False
122913884,33.8829175,-117.9082264,False,False
122913902,33.8825558,-117.8931183,False,False
122913904,33.8825771,-117.891302,False,False
122913916,33.8830037,-117.9052598,False,False
122914668,33.8814157,-117.8994548,False,False
122915136,33.8846023,-117.9007883,False,False
122915151,33.888543,-117.9174627,False,False
122920624,33.871929,-117.9034543,False,False
122920626,33.8719306,-117.902587,False,False
122920629,33.8719323,-117.9016961,False,False
122920632,33.8719338,-117.9007918,False,False
122920636,33.8715775,-117.8934755,False,False
122920644,33.8718028,-117.8895946,False,False
122923042,33.8873045,-117.9151194,False,False
122923198,33.8813482,-117.909127,False,False
122930169,33.8783556,-117.8965124,False,False
122930171,33.880147,-117.8967419,False,False
122937890,33.8814083,-117.9005212,False,False
122937895,33.8814074,-117.900651,False,False
122961369,33.8784614,-117.9035347,False,False
122961372,33.8813822,-117.9035531,False,False
122964225,33.8749434,-117.922731,False,False
122973563,33.8930217,-117.8815447,False,False
122973565,33.8937898,-117.8816197,False,False
122986305,33.8813414,-117.9101087,False,False
122986494,33.898489,-117.8800039,False,False
122986512,33.88138,-117.9045777,False,False
122986521,33.8813755,-117.905216,False,False
122988602,33.8708647,-117.8806619,False,False
122989675,33.8930494,-117.879843,False,False
122989678,33.8930786,-117.8780887,False,False
122992143,33.8999069,-117.8802135,False,False
122993466,33.8813236,-117.9126602,False,False
122993468,33.8813595,-117.9081747,False,False
122993471,33.8813941,-117.9025698,False,False
122995772,33.8749927,-117.9025377,False,False
122995777,33.8757157,-117.9025579,False,False
122995779,33.8762549,-117.90273,False,False
122996847,33.8887593,-117.90857,False,False
123006786,33.8845693,-117.9186797,False,False
123013346,33.8783183,-117.9001268,False,False
123013349,33.8809625,-117.8962718,False,False
123013648,33.8953656,-117.8799068,False,False
123016909,33.8709847,-117.8848969,False,False
123016911,33.8725398,-117.8810271,False,False
123020959,33.873361,-117.881135,False,False
123020960,33.8717335,-117.8808706,False,False
123023315,33.8776175,-117.8769241,False,False
123023366,33.8715858,-117.8855924,False,False
123023374,33.8733511,-117.8841851,False,False
123027192,33.8784701,-117.9121208,False,False
123029733,33.8858311,-117.9153332,False,False
123029740,33.8885403,-117.9186445,False,False
123031080,33.8750556,-117.8938847,False,False
123050060,33.8721274,-117.8862726,False,False
123050784,33.8799256,-117.9152511,False,False
123050785,33.8804192,-117.9152667,False,False
123079409,33.8870479,-117.8929821,False,False
936942695,33.8740356,-117.9130167,False,False
936942701,33.8740687,-117.9097596,False,False
1400626677,33.8973286,-117.9234346,False,False
1400627016,33.8978231,-117.922996,False,False
1710387225,33.8780655,-117.8828155,True,False
1834438694,33.8875595,-117.9189013,False,False
1971137649,33.8740956,-117.8842004,False,False
2243144370,33.8951684,-117.891603,True,False
2243418494,33.8812069,-117.9244851,True,False
2243418510,33.8831215,-117.9247724,True,False
2243433066,33.8724057,-117.9243853,True,False
2243433067,33.8724056,-117.92428,True,False
2262400515,33.8909651,-117.9180804,False,False
2262400541,33.8906896,-117.9181941,False,False
2297677156,33.8961286,-117.9121597,True,False
2297677161,33.8962226,-117.9122511,True,False
2297677196,33.8964739,-117.8772296,True,False
2297677256,33.8977225,-117.8917171,True,False
2297677258,33.8977885,-117.8918755,True,False
2297677259,33.8978356,-117.891685,True,False
2297677262,33.8979064,-117.8918522,True,False
2297677315,33.8994313,-117.9072214,False,False
2297677317,33.8994388,-117.9069401,False,False
2297677324,33.8995201,-117.90318,False,False
2297677327,33.8995271,-117.9092259,True,False
2297677330,33.8995474,-117.9016998,False,False
2297677336,33.8995725,-117.906941,False,False
2297677337,33.8995959,-117.9052558,True,False
2297677339,33.8996328,-117.9031823,False,False
2297677341,33.8996681,-117.9016996,False,False
2418439067,33.8784103,-117.907092,False,False
2770646708,33.8942877,-117.8899972,False,False
2854457609,33.8826796,-117.9260439,False,False
2932185048,33.8849439,-117.9150869,False,False
2932185049,33.8849588,-117.9128435,False,False
3583764505,33.8776676,-117.8895921,True,False
3583764516,33.8781776,-117.8828101,True,False
3583764518,33.8781786,-117.8860052,False,False
3583764520,33.8781818,-117.8842779,True,False
4037640806,33.8830432,-117.9247467,True,False
4037640845,33.882978,-117.9248501,True,False
4055439979,33.8724673,-117.9108297,False,False
4083323681,33.8739364,-117.8790011,True,False
4083327010,33.8743022,-117.8842046,True,False
4083327021,33.8757038,-117.8842992,False,False
4083327039,33.8777135,-117.8897511,True,False
4083327042,33.8780629,-117.8825021,False,False
4244652089,33.889141,-117.876912,True,False
7018518530,33.8936968,-117.8894532,False,False
8874077040,33.8926375,-117.9166476,False,False
9889080500,33.8957791,-117.9118969,False,False
9889130029,33.8962773,-117.9121742,True,False
9889130033,33.8961776,-117.9120832,True,False
9903170351,33.8964679,-117.8901743,False,False
